Gender,Race,MOS_Type,ranklit,sex,appdate,YearsOnJob,YearsOnJob (bins)
Male,White,Uniform,Detective,Male,01/09/2006,18,15
Male,White,Uniform,Detective,Male,01/31/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,07/10/2006,18,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/11/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/10/2007,17,15
Male,White,Uniform,Detective,Male,01/23/2007,17,15
Male,White,Uniform,Detective,Male,01/23/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/09/2007,17,15
Male,White,Uniform,Detective,Male,07/18/2007,17,15
Male,White,Uniform,Detective,Male,01/07/2008,16,15
Male,White,Uniform,Detective,Male,01/07/2008,16,15
Male,White,Uniform,Detective,Male,01/07/2008,16,15
Male,White,Uniform,Detective,Male,01/07/2008,16,15
Male,White,Uniform,Detective,Male,01/07/2008,16,15
Male,White,Uniform,Detective,Male,01/17/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,07/08/2008,16,15
Male,White,Uniform,Detective,Male,01/14/2009,15,15
Male,White,Uniform,Detective,Male,01/14/2009,15,15
Male,White,Uniform,Detective,Male,01/14/2009,15,15
Male,White,Uniform,Detective,Male,01/14/2009,15,15
Male,White,Uniform,Detective,Male,07/01/2003,21,20
Male,White,Uniform,Detective,Male,01/20/2004,20,20
Male,White,Uniform,Detective,Male,07/14/2009,15,15
Male,White,Uniform,Detective,Male,07/18/2007,17,15
Male,White,Uniform,Detective,Male,07/06/2010,14,10
Male,White,Uniform,Detective,Male,07/06/2010,14,10
Male,White,Uniform,Detective,Male,07/06/2010,14,10
Male,White,Uniform,Detective,Male,07/06/2010,14,10
Male,White,Uniform,Detective,Male,07/06/2010,14,10
Male,White,Uniform,Detective,Male,07/06/2010,14,10
Male,White,Uniform,Detective,Male,07/06/2010,14,10
Male,White,Uniform,Detective,Male,07/06/2010,14,10
Male,White,Uniform,Detective,Male,04/20/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,07/06/2011,13,10
Male,White,Uniform,Detective,Male,01/09/2012,12,10
Male,White,Uniform,Detective,Male,01/09/2012,12,10
Male,White,Uniform,Detective,Male,01/09/2012,12,10
Male,White,Uniform,Detective,Male,07/11/2012,12,10
Male,White,Uniform,Detective,Male,07/11/2012,12,10
Male,White,Uniform,Detective,Male,01/09/2013,11,10
Male,White,Uniform,Detective,Male,01/09/2013,11,10
Male,White,Uniform,Detective,Male,01/09/2013,11,10
Male,White,Uniform,Detective,Male,01/09/2013,11,10
Male,White,Uniform,Detective,Male,01/09/2013,11,10
Male,White,Uniform,Detective,Male,01/08/2014,10,10
Male,White,Uniform,Detective,Male,07/09/2014,10,10
Male,White,Uniform,Detective,Male,01/07/2015,9,5
Male,White,Uniform,Detective,Male,01/07/2015,9,5
Male,White,Uniform,Detective,Male,01/07/2015,9,5
Male,White,Uniform,Detective,Male,07/08/2015,9,5
Male,White,Uniform,Detective,Male,07/08/2015,9,5
Male,White,Uniform,Detective,Male,04/15/1997,27,25
Male,White,Uniform,Detective,Male,12/08/1997,26,25
Male,Hispanic,Uniform,Detective,Male,01/26/1988,36,35
Male,Hispanic,Uniform,Detective,Male,10/15/1990,33,30
Male,Hispanic,Uniform,Detective,Male,08/30/1993,31,30
Male,Hispanic,Uniform,Detective,Male,02/28/1994,30,30
Male,Hispanic,Uniform,Detective,Male,01/20/1987,37,35
Male,Hispanic,Uniform,Detective,Male,06/30/1992,32,30
Male,Hispanic,Uniform,Detective,Male,06/30/1995,29,25
Male,Hispanic,Uniform,Detective,Male,06/30/1995,29,25
Male,Hispanic,Uniform,Detective,Male,07/18/1996,28,25
Male,Hispanic,Uniform,Detective,Male,04/15/1997,27,25
Male,Hispanic,Uniform,Detective,Male,04/15/1997,27,25
Male,Hispanic,Uniform,Detective,Male,12/17/1997,26,25
Male,Hispanic,Uniform,Detective,Male,07/01/1998,26,25
Male,Hispanic,Uniform,Detective,Male,07/01/1998,26,25
Male,Hispanic,Uniform,Detective,Male,08/31/1998,26,25
Male,Hispanic,Uniform,Detective,Male,08/31/1998,26,25
Male,Hispanic,Uniform,Detective,Male,08/31/1998,26,25
Male,Hispanic,Uniform,Detective,Male,08/31/1998,26,25
Male,Hispanic,Uniform,Detective,Male,07/06/1999,25,25
Male,Hispanic,Uniform,Detective,Male,07/07/1999,25,25
Male,Hispanic,Uniform,Detective,Male,07/07/1999,25,25
Male,Hispanic,Uniform,Detective,Male,07/07/1999,25,25
Male,Hispanic,Uniform,Detective,Male,07/07/1999,25,25
Male,Hispanic,Uniform,Detective,Male,03/10/2000,24,20
Male,Hispanic,Uniform,Detective,Male,03/01/2000,24,20
Male,Hispanic,Uniform,Detective,Male,03/01/2000,24,20
Male,Hispanic,Uniform,Detective,Male,03/01/2000,24,20
Male,Hispanic,Uniform,Detective,Male,03/01/2000,24,20
Male,Hispanic,Uniform,Detective,Male,03/01/2000,24,20
Male,Hispanic,Uniform,Detective,Male,03/01/2000,24,20
Male,Hispanic,Uniform,Detective,Male,03/01/2000,24,20
Male,Hispanic,Uniform,Detective,Male,03/10/2000,24,20
Male,Hispanic,Uniform,Detective,Male,09/29/2000,24,20
Male,Hispanic,Uniform,Detective,Male,09/29/2000,24,20
Male,Hispanic,Uniform,Detective,Male,09/29/2000,24,20
Male,Hispanic,Uniform,Detective,Male,09/29/2000,24,20
Male,Hispanic,Uniform,Detective,Male,09/29/2000,24,20
Male,Hispanic,Uniform,Detective,Male,07/01/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/02/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/11/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/02/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/02/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/02/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/02/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/02/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/02/2001,23,20
Male,Hispanic,Uniform,Detective,Male,07/01/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/01/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/01/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/01/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/01/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/01/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/01/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/22/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/22/2002,22,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,07/01/2003,21,20
Male,Hispanic,Uniform,Detective,Male,01/20/2004,20,20
Male,Hispanic,Uniform,Detective,Male,01/20/2004,20,20
Male,Hispanic,Uniform,Detective,Male,01/20/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,07/01/2004,20,20
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/10/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/14/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,07/11/2005,19,15
Male,Hispanic,Uniform,Detective,Male,01/09/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/09/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/09/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/09/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/09/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/31/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/31/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/31/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/31/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/31/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/31/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/31/2006,18,15
Male,Hispanic,Uniform,Detective,Male,07/10/2006,18,15
Male,Hispanic,Uniform,Detective,Male,07/10/2006,18,15
Male,Hispanic,Uniform,Detective,Male,07/10/2006,18,15
Male,Hispanic,Uniform,Detective,Male,07/10/2006,18,15
Male,Hispanic,Uniform,Detective,Male,01/10/2007,17,15
Male,Hispanic,Uniform,Detective,Male,01/10/2007,17,15
Male,Hispanic,Uniform,Detective,Male,01/10/2007,17,15
Male,Hispanic,Uniform,Detective,Male,01/23/2007,17,15
Male,Hispanic,Uniform,Detective,Male,01/10/2007,17,15
Male,Hispanic,Uniform,Detective,Male,01/10/2007,17,15
Male,Hispanic,Uniform,Detective,Male,01/23/2007,17,15
Male,Hispanic,Uniform,Detective,Male,07/09/2007,17,15
Male,Hispanic,Uniform,Detective,Male,07/09/2007,17,15
Male,Hispanic,Uniform,Detective,Male,07/09/2007,17,15
Male,Hispanic,Uniform,Detective,Male,07/18/2007,17,15
Male,Hispanic,Uniform,Detective,Male,07/09/2007,17,15
Male,Hispanic,Uniform,Detective,Male,07/18/2007,17,15
Male,Hispanic,Uniform,Detective,Male,07/18/2007,17,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/07/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/08/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/08/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/08/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/08/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/08/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/08/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/08/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/08/2008,16,15
Male,Hispanic,Uniform,Detective,Male,07/21/2008,16,15
Male,Hispanic,Uniform,Detective,Male,01/14/2009,15,15
Male,Hispanic,Uniform,Detective,Male,07/06/2010,14,10
Male,Hispanic,Uniform,Detective,Male,07/06/2010,14,10
Male,Hispanic,Uniform,Detective,Male,07/06/2011,13,10
Male,Hispanic,Uniform,Detective,Male,07/06/2011,13,10
Male,Hispanic,Uniform,Detective,Male,07/06/2011,13,10
Male,Hispanic,Uniform,Detective,Male,07/06/2011,13,10
Male,Hispanic,Uniform,Detective,Male,07/06/2011,13,10
Male,Hispanic,Uniform,Detective,Male,07/06/2011,13,10
Male,Hispanic,Uniform,Detective,Male,01/09/2012,12,10
Male,Hispanic,Uniform,Detective,Male,01/09/2012,12,10
Male,Hispanic,Uniform,Detective,Male,07/11/2012,12,10
Male,Hispanic,Uniform,Detective,Male,01/09/2013,11,10
Male,Hispanic,Uniform,Detective,Male,07/09/2013,11,10
Male,Hispanic,Uniform,Detective,Male,01/06/2016,8,5
Male,Black,Uniform,Detective,Male,08/30/1993,31,30
Male,Black,Uniform,Detective,Male,01/09/1986,38,35
Male,Black,Uniform,Detective,Male,01/13/1993,31,30
Male,Black,Uniform,Detective,Male,08/30/1993,31,30
Male,Black,Uniform,Detective,Male,01/30/1995,29,25
Male,Black,Uniform,Detective,Male,01/30/1995,29,25
Male,Black,Uniform,Detective,Male,06/30/1995,29,25
Male,Black,Uniform,Detective,Male,06/30/1995,29,25
Male,Black,Uniform,Detective,Male,06/30/1995,29,25
Male,Black,Uniform,Detective,Male,04/15/1997,27,25
Male,Black,Uniform,Detective,Male,04/21/1997,27,25
Male,Black,Uniform,Detective,Male,12/08/1997,26,25
Male,Black,Uniform,Detective,Male,12/08/1997,26,25
Male,Black,Uniform,Detective,Male,07/01/1998,26,25
Male,Black,Uniform,Detective,Male,07/01/1998,26,25
Male,Black,Uniform,Detective,Male,07/07/1999,25,25
Male,Black,Uniform,Detective,Male,07/07/1999,25,25
Male,Black,Uniform,Detective,Male,02/29/2000,24,20
Male,Black,Uniform,Detective,Male,03/01/2000,24,20
Male,Black,Uniform,Detective,Male,03/01/2000,24,20
Male,Black,Uniform,Detective,Male,09/29/2000,24,20
Male,Black,Uniform,Detective,Male,09/29/2000,24,20
Male,Black,Uniform,Detective,Male,09/29/2000,24,20
Male,Black,Uniform,Detective,Male,07/01/2001,23,20
Male,Black,Uniform,Detective,Male,07/02/2001,23,20
Male,Black,Uniform,Detective,Male,07/01/2002,22,20
Male,Black,Uniform,Detective,Male,07/01/2002,22,20
Male,Black,Uniform,Detective,Male,07/01/2002,22,20
Male,Black,Uniform,Detective,Male,07/01/2002,22,20
Male,Black,Uniform,Detective,Male,07/01/2002,22,20
Male,Black,Uniform,Detective,Male,07/01/2002,22,20
Male,Black,Uniform,Detective,Male,07/01/2003,21,20
Male,Black,Uniform,Detective,Male,07/01/2003,21,20
Male,Black,Uniform,Detective,Male,07/01/2003,21,20
Male,Black,Uniform,Detective,Male,07/01/2003,21,20
Male,Black,Uniform,Detective,Male,01/20/2004,20,20
Male,Black,Uniform,Detective,Male,01/20/2004,20,20
Male,Black,Uniform,Detective,Male,01/20/2004,20,20
Male,Black,Uniform,Detective,Male,07/01/2004,20,20
Male,Black,Uniform,Detective,Male,07/01/2004,20,20
Male,Black,Uniform,Detective,Male,07/01/2004,20,20
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,01/10/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,07/11/2005,19,15
Male,Black,Uniform,Detective,Male,01/09/2006,18,15
Male,Black,Uniform,Detective,Male,01/09/2006,18,15
Male,Black,Uniform,Detective,Male,01/31/2006,18,15
Male,Black,Uniform,Detective,Male,01/09/2006,18,15
Male,Black,Uniform,Detective,Male,01/31/2006,18,15
Male,Black,Uniform,Detective,Male,07/10/2006,18,15
Male,Black,Uniform,Detective,Male,07/10/2006,18,15
Male,Black,Uniform,Detective,Male,07/10/2006,18,15
Male,Black,Uniform,Detective,Male,07/10/2006,18,15
Male,Black,Uniform,Detective,Male,07/10/2006,18,15
Male,Black,Uniform,Detective,Male,07/10/2006,18,15
Male,Black,Uniform,Detective,Male,07/10/2006,18,15
Male,Black,Uniform,Detective,Male,07/20/2006,18,15
Male,Black,Uniform,Detective,Male,01/10/2007,17,15
Male,Black,Uniform,Detective,Male,01/10/2007,17,15
Male,Black,Uniform,Detective,Male,01/10/2007,17,15
Male,Black,Uniform,Detective,Male,01/10/2007,17,15
Male,Black,Uniform,Detective,Male,01/10/2007,17,15
Male,Black,Uniform,Detective,Male,07/09/2007,17,15
Male,Black,Uniform,Detective,Male,07/09/2007,17,15
Male,Black,Uniform,Detective,Male,07/09/2007,17,15
Male,Black,Uniform,Detective,Male,07/09/2007,17,15
Male,Black,Uniform,Detective,Male,07/09/2007,17,15
Male,Black,Uniform,Detective,Male,01/07/2008,16,15
Male,Black,Uniform,Detective,Male,01/07/2008,16,15
Male,Black,Uniform,Detective,Male,01/17/2008,16,15
Male,Black,Uniform,Detective,Male,07/08/2008,16,15
Male,Black,Uniform,Detective,Male,01/14/2009,15,15
Male,Black,Uniform,Detective,Male,01/14/2009,15,15
Male,Black,Uniform,Detective,Male,01/14/2009,15,15
Male,Black,Uniform,Detective,Male,01/14/2009,15,15
Male,Black,Uniform,Detective,Male,07/14/2009,15,15
Male,Black,Uniform,Detective,Male,07/06/2010,14,10
Male,Black,Uniform,Detective,Male,07/06/2010,14,10
Male,Black,Uniform,Detective,Male,07/06/2010,14,10
Male,Black,Uniform,Detective,Male,01/09/2013,11,10
Male,Black,Uniform,Detective,Male,07/09/2014,10,10
Male,Black,Uniform,Detective,Male,07/09/2014,10,10
Male,Black,Uniform,Detective,Male,07/09/2014,10,10
Male,Black,Uniform,Detective,Male,01/06/2016,8,5
Male,Black,Uniform,Detective,Male,10/18/2017,6,5
Male,Asian,Uniform,Detective,Male,07/16/1984,40,40
Male,Asian,Uniform,Detective,Male,06/30/1992,32,30
Male,Asian,Uniform,Detective,Male,04/15/1997,27,25
Male,Asian,Uniform,Detective,Male,09/29/2000,24,20
Male,Asian,Uniform,Detective,Male,07/02/2001,23,20
Male,Asian,Uniform,Detective,Male,07/01/2002,22,20
Male,Asian,Uniform,Detective,Male,07/01/2002,22,20
Male,Asian,Uniform,Detective,Male,07/22/2002,22,20
Male,Asian,Uniform,Detective,Male,06/27/2003,21,20
Male,Asian,Uniform,Detective,Male,07/01/2002,22,20
Male,Asian,Uniform,Detective,Male,07/01/2003,21,20
Male,Asian,Uniform,Detective,Male,07/02/2003,21,20
Male,Asian,Uniform,Detective,Male,01/20/2004,20,20
Male,Asian,Uniform,Detective,Male,07/01/2004,20,20
Male,Asian,Uniform,Detective,Male,07/01/2004,20,20
Male,Asian,Uniform,Detective,Male,07/01/2004,20,20
Male,Asian,Uniform,Detective,Male,01/10/2005,19,15
Male,Asian,Uniform,Detective,Male,01/10/2005,19,15
Male,Asian,Uniform,Detective,Male,07/11/2005,19,15
Male,Native American,Uniform,Detective,Male,07/11/2005,19,15
Male,Asian,Uniform,Detective,Male,07/11/2005,19,15
Male,Asian,Uniform,Detective,Male,01/09/2006,18,15
Male,Asian,Uniform,Detective,Male,01/09/2006,18,15
Male,Asian,Uniform,Detective,Male,07/10/2006,18,15
Male,Asian,Uniform,Detective,Male,07/20/2006,18,15
Male,Asian,Uniform,Detective,Male,07/10/2006,18,15
Male,Asian,Uniform,Detective,Male,01/10/2007,17,15
Male,Asian,Uniform,Detective,Male,07/09/2007,17,15
Male,Asian,Uniform,Detective,Male,07/09/2007,17,15
Male,Asian,Uniform,Detective,Male,07/09/2007,17,15
Male,Asian,Uniform,Detective,Male,07/09/2007,17,15
Male,Asian,Uniform,Detective,Male,01/07/2008,16,15
Male,Asian,Uniform,Detective,Male,01/07/2008,16,15
Male,Asian,Uniform,Detective,Male,07/08/2008,16,15
Male,Asian,Uniform,Detective,Male,07/08/2008,16,15
Male,Asian,Uniform,Detective,Male,07/08/2008,16,15
Male,Asian,Uniform,Detective,Male,07/08/2008,16,15
Male,Asian,Uniform,Detective,Male,07/06/2010,14,10
Male,Asian,Uniform,Detective,Male,07/06/2010,14,10
Male,Asian,Uniform,Detective,Male,07/06/2011,13,10
Male,Asian,Uniform,Detective,Male,07/06/2011,13,10
Male,Asian,Uniform,Detective,Male,07/06/2011,13,10
Male,Asian,Uniform,Detective,Male,01/09/2012,12,10
Male,Asian,Uniform,Detective,Male,07/11/2012,12,10
Male,Asian,Uniform,Detective,Male,01/09/2013,11,10
Male,Asian,Uniform,Detective,Male,07/08/2015,9,5
Male,Asian,Uniform,Detective,Male,07/08/2015,9,5
Male,Black,Uniform,Detective,Male,07/16/1984,40,40
Male,Native American,Uniform,Detective,Male,07/15/1986,38,35
Male,Black,Uniform,Detective,Male,10/15/1990,33,30
Male,Hispanic,Uniform,Detective,Male,10/15/1990,33,30
Male,Black,Uniform,Detective,Male,04/30/1991,33,30
Male,Asian,Uniform,Detective,Male,08/30/1993,31,30
Male,Asian,Uniform,Detective,Male,08/30/1993,31,30
Male,Hispanic,Uniform,Detective,Male,08/30/1993,31,30
Male,Hispanic,Uniform,Detective,Male,02/28/1994,30,30
Male,Black,Uniform,Detective,Male,02/28/1994,30,30
Male,Asian,Uniform,Detective,Male,02/28/1994,30,30
Male,Hispanic,Uniform,Detective,Male,02/28/1994,30,30
Male,Hispanic,Uniform,Detective,Male,03/03/1994,30,30
Male,Black,Uniform,Detective,Male,10/28/1994,29,25
Male,Black,Uniform,Detective,Male,10/15/1990,33,30
Male,Hispanic,Uniform,Detective,Male,04/30/1991,33,30
Male,Hispanic,Uniform,Detective,Male,08/30/1993,31,30
Male,Black,Uniform,Detective,Male,01/13/1992,32,30
Male,Hispanic,Uniform,Detective,Male,06/30/1992,32,30
Male,Black,Uniform,Detective,Male,01/19/1993,31,30
Male,Black,Uniform,Detective,Male,08/30/1993,31,30
Male,Black,Uniform,Detective,Male,02/28/1994,30,30
Male,Hispanic,Uniform,Detective,Male,06/30/1995,29,25
Male,Black,Uniform,Detective,Male,07/04/1995,29,25
Male,Black,Uniform,Detective,Male,06/30/1995,29,25
Male,Hispanic,Uniform,Detective,Male,06/30/1995,29,25
Male,Hispanic,Uniform,Detective,Male,07/18/1996,28,25
Male,Hispanic,Uniform,Detective,Male,07/18/1996,28,25
Male,Hispanic,Uniform,Detective,Male,07/18/1996,28,25
